level_0,index,date_reg,type,maker,model,colour,fuel,state
17417,80063,2025-02-21,motokar,Honda,WR-V,black,petrol,Johor
17419,80071,2025-02-21,motokar,Honda,WR-V,red,petrol,Selangor
17427,80095,2025-02-21,pick_up,Isuzu,D-Max,silver,greendiesel,W.P. Kuala Lumpur
17429,80100,2025-02-21,pick_up,Isuzu,D-Max,silver,diesel,Pahang
17431,80108,2025-02-21,pick_up,Isuzu,D-Max,grey,diesel,W.P. Kuala Lumpur
17432,80113,2025-02-21,pick_up,JMS,Vigus,grey,greendiesel,Sabah
17437,80118,2025-02-21,motokar,Lamborghini,Aventador,black,petrol,Selangor
17438,80119,2025-02-21,motokar,Lamborghini,Huracan,orange,petrol,W.P. Kuala Lumpur
17439,80120,2025-02-21,jip,Lamborghini,Urus,black,petrol,W.P. Kuala Lumpur
17440,80121,2025-02-21,jip,Land Rover,Defender,black,petrol,Selangor
17441,80122,2025-02-21,jip,Land Rover,Defender,black,petrol,Pulau Pinang
17442,80123,2025-02-21,jip,Land Rover,Defender,black,petrol,W.P. Kuala Lumpur
17443,80124,2025-02-21,jip,Land Rover,Defender,blue,petrol,W.P. Kuala Lumpur
17444,80125,2025-02-21,jip,Land Rover,Range Rover,grey,petrol,W.P. Kuala Lumpur
17446,80127,2025-02-21,jip,Land Rover,Range Rover,white,diesel,W.P. Kuala Lumpur
17447,80128,2025-02-21,jip,Land Rover,Range Rover Evoque,grey,petrol,W.P. Kuala Lumpur
17448,80129,2025-02-21,jip,Land Rover,Range Rover Velar,black,petrol,W.P. Kuala Lumpur
17449,80130,2025-02-21,jip,Leapmotor,C10,green,electric,W.P. Kuala Lumpur
17452,80133,2025-02-21,motokar,Lexus,IS,black,petrol,Sarawak
17454,80135,2025-02-21,jip,Lexus,LX,black,petrol,Sabah
17455,80136,2025-02-21,jip,Lexus,LX,white,petrol,Sabah
17456,80137,2025-02-21,jip,Lexus,NX,black,petrol,W.P. Kuala Lumpur
17459,80140,2025-02-21,jip,Lexus,RX,silver,petrol,Johor
17460,80141,2025-02-21,jip,Lexus,RX,black,petrol,Sarawak
17462,80143,2025-02-21,jip,Lexus,RX,black,petrol,W.P. Kuala Lumpur
17464,80145,2025-02-21,jip,Lexus,RX,black,petrol,Selangor
17465,80146,2025-02-21,jip,Lexus,RX,white,petrol,W.P. Kuala Lumpur
17466,80147,2025-02-21,jip,Lexus,RX,white,petrol,Johor
17467,80149,2025-02-21,jip,Lexus,RX,black,petrol,Pulau Pinang
17468,80155,2025-02-21,jip,Lexus,RX,white,petrol,Selangor
17471,80158,2025-02-21,motokar,MG,MG4,red,electric,W.P. Kuala Lumpur
17472,80159,2025-02-21,motokar,MG,MG4,grey,electric,Selangor
17474,80161,2025-02-21,motokar,MG,MG5,black,petrol,W.P. Kuala Lumpur
17477,80164,2025-02-21,motokar,Mazda,3,red,petrol,Selangor
17484,80172,2025-02-21,motokar,Mazda,CX-30,black,petrol,Johor
17485,80178,2025-02-21,motokar,Mazda,CX-30,blue,petrol,W.P. Kuala Lumpur
17489,80189,2025-02-21,jip,Mazda,CX-5,gold,petrol,Johor
17492,80193,2025-02-21,jip,Mazda,CX-5,grey,petrol,W.P. Kuala Lumpur
17494,80196,2025-02-21,jip,Mazda,CX-5,grey,petrol,Selangor
17495,80198,2025-02-21,jip,Mazda,CX-5,blue,petrol,W.P. Kuala Lumpur
17496,80202,2025-02-21,jip,Mazda,CX-5,red,petrol,W.P. Kuala Lumpur
17499,80207,2025-02-21,jip,Mazda,CX-8,grey,petrol,Johor
17501,80211,2025-02-21,jip,Mazda,CX-9,blue,petrol,W.P. Kuala Lumpur
17502,80212,2025-02-21,motokar,Mazda,MX-5,red,petrol,Sarawak
17505,80216,2025-02-21,motokar,Mercedes Benz,A-Class,white,petrol,W.P. Kuala Lumpur
17508,80219,2025-02-21,motokar,Mercedes Benz,A-Class,black,petrol,Selangor
17509,80220,2025-02-21,motokar,Mercedes Benz,A-Class,grey,petrol,W.P. Kuala Lumpur
17511,80222,2025-02-21,motokar,Mercedes Benz,A-Class,white,petrol,Pulau Pinang
17513,80225,2025-02-21,motokar,Mercedes Benz,C-Class,grey,hybrid_petrol,W.P. Kuala Lumpur
17514,80226,2025-02-21,motokar,Mercedes Benz,C-Class,white,petrol,W.P. Kuala Lumpur
17520,80235,2025-02-21,motokar,Mercedes Benz,CLA,white,petrol,Pulau Pinang
17524,80240,2025-02-21,jip,Mercedes Benz,GLC,grey,hybrid_petrol,W.P. Kuala Lumpur
17527,80244,2025-02-21,jip,Mercedes Benz,GLE,grey,hybrid_petrol,W.P. Kuala Lumpur
17528,80245,2025-02-21,jip,Mercedes Benz,GLE,silver,hybrid_petrol,Johor
17529,80246,2025-02-21,jip,Mercedes Benz,GLE,black,hybrid_petrol,W.P. Kuala Lumpur
17530,80247,2025-02-21,jip,Mini,Aceman,green,electric,W.P. Kuala Lumpur
17532,80250,2025-02-21,motokar,Mini,Clubman,maroon,petrol,Selangor
17535,80253,2025-02-21,jip,Mini,Countryman,white,electric,W.P. Kuala Lumpur
17536,80255,2025-02-21,motokar,Mini,John Cooper Works,black,petrol,W.P. Kuala Lumpur
17540,80261,2025-02-21,pick_up,Mitsubishi,Triton,black,greendiesel,W.P. Kuala Lumpur
17541,80262,2025-02-21,pick_up,Mitsubishi,Triton,grey,greendiesel,W.P. Kuala Lumpur
17545,80274,2025-02-21,motokar_pelbagai_utiliti,Mitsubishi,Xpander,white,petrol,Negeri Sembilan
17547,80276,2025-02-21,motokar_pelbagai_utiliti,Mitsubishi,Xpander,red,petrol,W.P. Kuala Lumpur
17549,80302,2025-02-21,motokar_pelbagai_utiliti,Mitsubishi,Xpander,grey,petrol,Johor
17552,80336,2025-02-21,motokar,Nissan,Almera,grey,petrol,Sabah
17556,80342,2025-02-21,jip,Nissan,Kicks,orange,hybrid_petrol,W.P. Kuala Lumpur
17558,80344,2025-02-21,jip,Nissan,Kicks,black,hybrid_petrol,W.P. Kuala Lumpur
17559,80345,2025-02-21,jip,Nissan,Kicks,silver,hybrid_petrol,Negeri Sembilan
17560,80346,2025-02-21,jip,Nissan,Kicks,white,hybrid_petrol,Johor
17565,80354,2025-02-21,window_van,Nissan,Serena,grey,petrol,Johor
17576,80387,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,silver,petrol,Perak
17577,80390,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,silver,petrol,Selangor
17578,80393,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,silver,petrol,W.P. Kuala Lumpur
17579,80408,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,black,petrol,Johor
17580,80455,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,white,petrol,W.P. Kuala Lumpur
17581,80484,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,red,petrol,Negeri Sembilan
17582,80544,2025-02-21,motokar_pelbagai_utiliti,Perodua,Alza,black,petrol,Perak
17588,80587,2025-02-21,jip,Perodua,Aruz,black,petrol,Sarawak
17590,80612,2025-02-21,jip,Perodua,Ativa,white,petrol,Sabah
17595,80623,2025-02-21,jip,Perodua,Ativa,grey,petrol,W.P. Kuala Lumpur
17596,80646,2025-02-21,jip,Perodua,Ativa,white,petrol,Pulau Pinang
17597,80688,2025-02-21,jip,Perodua,Ativa,red,petrol,W.P. Kuala Lumpur
17598,80730,2025-02-21,jip,Perodua,Ativa,red,petrol,Sabah
17604,80765,2025-02-21,motokar,Perodua,Axia,red,petrol,Sabah
17605,80861,2025-02-21,motokar,Perodua,Axia,blue,petrol,Sarawak
17606,80884,2025-02-21,motokar,Perodua,Axia,white,petrol,W.P. Kuala Lumpur
17607,80915,2025-02-21,motokar,Perodua,Axia,grey,petrol,Selangor
17608,80980,2025-02-21,motokar,Perodua,Axia,blue,petrol,Selangor
17613,81063,2025-02-21,motokar,Perodua,Bezza,red,petrol,W.P. Kuala Lumpur
17616,81135,2025-02-21,motokar,Perodua,Bezza,silver,petrol,Sarawak
17617,81137,2025-02-21,motokar,Perodua,Bezza,grey,petrol,W.P. Kuala Lumpur
17618,81160,2025-02-21,motokar,Perodua,Bezza,white,petrol,W.P. Kuala Lumpur
17619,81234,2025-02-21,motokar,Perodua,Bezza,red,petrol,Johor
17620,81314,2025-02-21,motokar,Perodua,Bezza,white,petrol,Sabah
17621,81393,2025-02-21,motokar,Perodua,Bezza,white,petrol,Selangor
17622,81413,2025-02-21,motokar,Perodua,Bezza,brown,petrol,Sarawak
17623,81415,2025-02-21,motokar,Perodua,Bezza,grey,petrol,Johor
17624,81437,2025-02-21,motokar,Perodua,Bezza,red,petrol,Pahang
17630,81465,2025-02-21,motokar,Perodua,Myvi,silver,petrol,W.P. Kuala Lumpur
17631,81490,2025-02-21,motokar,Perodua,Myvi,red,petrol,Negeri Sembilan
17632,81509,2025-02-21,motokar,Perodua,Myvi,red,petrol,W.P. Kuala Lumpur
17633,81516,2025-02-21,motokar,Perodua,Myvi,grey,petrol,W.P. Kuala Lumpur
17634,81601,2025-02-21,motokar,Perodua,Myvi,grey,petrol,Melaka
17635,81602,2025-02-21,motokar,Perodua,Myvi,silver,petrol,Sabah
17636,81644,2025-02-21,motokar,Perodua,Myvi,red,petrol,Selangor
17637,81653,2025-02-21,motokar,Perodua,Myvi,white,petrol,Perak
17638,81740,2025-02-21,jip,Peugeot,3008,black,petrol,Perlis
17639,81741,2025-02-21,jip,Peugeot,3008,grey,petrol,Selangor
17641,81744,2025-02-21,jip,Peugeot,408,blue,petrol,Melaka
17642,81745,2025-02-21,jip,Peugeot,408,blue,petrol,Selangor
17643,81746,2025-02-21,motokar,Porsche,911 Carrera,silver,petrol,Selangor
17644,81747,2025-02-21,jip,Porsche,Cayenne,white,petrol,Pulau Pinang
17645,81748,2025-02-21,jip,Porsche,Cayenne,grey,petrol,Johor
17646,81749,2025-02-21,jip,Porsche,Cayenne,white,petrol,W.P. Kuala Lumpur
17647,81750,2025-02-21,jip,Porsche,Cayenne,black,petrol,Johor
17648,81751,2025-02-21,jip,Porsche,Cayenne,silver,petrol,W.P. Kuala Lumpur
17651,81754,2025-02-21,jip,Porsche,Macan,black,petrol,W.P. Kuala Lumpur
17652,81756,2025-02-21,motokar,Porsche,Taycan,blue,electric,Selangor
17653,81757,2025-02-21,motokar,Porsche,Taycan,white,electric,W.P. Kuala Lumpur
17654,81758,2025-02-21,motokar,Porsche,Taycan,black,electric,Melaka
17656,81760,2025-02-21,motokar,Proton,Iriz,white,petrol,Sarawak
17659,81764,2025-02-21,motokar,Proton,Iriz,silver,petrol,Selangor
17664,81780,2025-02-21,motokar,Proton,Persona,black,petrol,W.P. Kuala Lumpur
17672,81842,2025-02-21,motokar,Proton,S70,green,petrol,W.P. Kuala Lumpur
17674,81849,2025-02-21,motokar,Proton,S70,blue,petrol,Sabah
17676,81885,2025-02-21,motokar,Proton,S70,white,petrol,W.P. Kuala Lumpur
17682,82100,2025-02-21,motokar,Proton,Saga,maroon,petrol,W.P. Kuala Lumpur
17683,82108,2025-02-21,jip,Proton,X50,silver,petrol,W.P. Kuala Lumpur
17685,82111,2025-02-21,jip,Proton,X50,red,petrol,W.P. Kuala Lumpur
17690,82131,2025-02-21,jip,Proton,X50,black,petrol,Johor
17691,82136,2025-02-21,jip,Proton,X50,black,petrol,W.P. Kuala Lumpur
17692,82139,2025-02-21,jip,Proton,X50,white,petrol,W.P. Kuala Lumpur
17694,82162,2025-02-21,jip,Proton,X50,black,petrol,Selangor
17695,82169,2025-02-21,jip,Proton,X50,red,petrol,Pahang
17700,82188,2025-02-21,jip,Proton,X70,blue,petrol,W.P. Kuala Lumpur
17701,82191,2025-02-21,jip,Proton,X70,blue,petrol,Negeri Sembilan
17702,82192,2025-02-21,jip,Proton,X70,grey,petrol,W.P. Kuala Lumpur
17704,82201,2025-02-21,jip,Proton,X90,red,petrol,Negeri Sembilan
17711,82213,2025-02-21,jip,Proton,e.MAS 7,green,electric,Perlis
17712,82215,2025-02-21,jip,Proton,e.MAS 7,white,electric,Pulau Pinang
17713,82225,2025-02-21,jip,Proton,e.MAS 7,silver,electric,Perlis
17714,82227,2025-02-21,jip,Proton,e.MAS 7,silver,electric,Pahang
17716,82232,2025-02-21,jip,Proton,e.MAS 7,grey,electric,Johor
17717,82235,2025-02-21,jip,Proton,e.MAS 7,silver,electric,Sarawak
17718,82236,2025-02-21,jip,Smart,Brabus,blue,electric,W.P. Kuala Lumpur
17724,82244,2025-02-21,jip,Suzuki,Jimny Sierra,black,petrol,Sabah
17725,82245,2025-02-21,motokar,Suzuki,Swift,yellow,petrol,Johor
17727,82248,2025-02-21,motokar,Tesla,Model 3,black,electric,Selangor
17730,82252,2025-02-21,motokar,Tesla,Model 3,white,electric,Pulau Pinang
17733,82260,2025-02-21,window_van,Toyota,Alphard,white,petrol,Selangor
17734,82261,2025-02-21,window_van,Toyota,Alphard,black,petrol,Johor
17735,82262,2025-02-21,window_van,Toyota,Alphard,white,petrol,Pahang
17738,82265,2025-02-21,window_van,Toyota,Alphard,white,petrol,Johor
17739,82266,2025-02-21,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
17740,82267,2025-02-21,window_van,Toyota,Alphard,black,hybrid_petrol,W.P. Kuala Lumpur
17741,82268,2025-02-21,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
17742,82269,2025-02-21,window_van,Toyota,Alphard,black,petrol,Pulau Pinang
17743,82274,2025-02-21,window_van,Toyota,Alphard,white,petrol,Negeri Sembilan
17745,82308,2025-02-21,window_van,Toyota,Alphard,black,petrol,Sarawak
17746,82315,2025-02-21,window_van,Toyota,Alphard,white,petrol,Melaka
17747,82317,2025-02-21,window_van,Toyota,Alphard,black,petrol,Selangor
17752,82323,2025-02-21,motokar,Toyota,Corolla Altis,white,petrol,Perak
17754,82325,2025-02-21,jip,Toyota,Corolla Cross,grey,hybrid_petrol,W.P. Kuala Lumpur
17755,82326,2025-02-21,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Selangor
17759,82331,2025-02-21,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Negeri Sembilan
17762,82342,2025-02-21,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Johor
17763,82344,2025-02-21,jip,Toyota,Corolla Cross,white,petrol,W.P. Kuala Lumpur
17766,82371,2025-02-21,jip,Toyota,Corolla Cross,blue,petrol,Pahang
17768,82385,2025-02-21,jip,Toyota,Corolla Cross,blue,petrol,Pulau Pinang
17769,82389,2025-02-21,jip,Toyota,Corolla Cross,white,petrol,Sarawak
17771,82405,2025-02-21,jip,Toyota,Fortuner,white,greendiesel,Sabah
17773,82415,2025-02-21,jip,Toyota,Fortuner,silver,diesel,Perak
17774,82416,2025-02-21,jip,Toyota,Fortuner,black,greendiesel,Negeri Sembilan
17775,82419,2025-02-21,motokar,Toyota,GR86,white,petrol,Johor
17776,82420,2025-02-21,motokar,Toyota,GR86,grey,petrol,Selangor
17779,82423,2025-02-21,jip,Toyota,Harrier,black,petrol,Johor
17780,82424,2025-02-21,jip,Toyota,Harrier,black,petrol,W.P. Kuala Lumpur
17782,82426,2025-02-21,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
17783,82427,2025-02-21,jip,Toyota,Harrier,black,petrol,Selangor
17785,82430,2025-02-21,window_van,Toyota,Hiace,white,diesel,Sabah
17786,82431,2025-02-21,window_van,Toyota,Hiace,white,greendiesel,Perak
17787,82432,2025-02-21,window_van,Toyota,Hiace,white,diesel,Sarawak
17788,82433,2025-02-21,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
17789,82434,2025-02-21,window_van,Toyota,Hiace,white,greendiesel,Sabah
17790,82439,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Pahang
17791,82440,2025-02-21,pick_up,Toyota,Hilux,black,diesel,Sabah
17792,82441,2025-02-21,pick_up,Toyota,Hilux,silver,diesel,Sabah
17793,82442,2025-02-21,pick_up,Toyota,Hilux,black,diesel,Sarawak
17794,82443,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Sarawak
17795,82444,2025-02-21,pick_up,Toyota,Hilux,white,diesel,Sabah
17796,82445,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Selangor
17797,82446,2025-02-21,pick_up,Toyota,Hilux,silver,diesel,Pahang
17798,82447,2025-02-21,pick_up,Toyota,Hilux,brown,diesel,W.P. Kuala Lumpur
17799,82448,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Sabah
17800,82449,2025-02-21,pick_up,Toyota,Hilux,white,diesel,Selangor
17801,82450,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Johor
17802,82451,2025-02-21,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
17803,82452,2025-02-21,pick_up,Toyota,Hilux,white,diesel,Sarawak
17804,82453,2025-02-21,pick_up,Toyota,Hilux,silver,diesel,Sarawak
17805,82464,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Negeri Sembilan
17806,82465,2025-02-21,pick_up,Toyota,Hilux,black,diesel,W.P. Kuala Lumpur
17807,82472,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Sarawak
17808,82479,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Johor
17809,82484,2025-02-21,pick_up,Toyota,Hilux,brown,greendiesel,W.P. Kuala Lumpur
17810,82485,2025-02-21,pick_up,Toyota,Hilux,silver,greendiesel,W.P. Kuala Lumpur
17811,82486,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Selangor
17812,82487,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,Melaka
17813,82489,2025-02-21,pick_up,Toyota,Hilux,brown,greendiesel,Sabah
17814,82506,2025-02-21,pick_up,Toyota,Hilux,silver,diesel,Johor
17815,82507,2025-02-21,pick_up,Toyota,Hilux,silver,greendiesel,Johor
17816,82513,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Melaka
17817,82514,2025-02-21,pick_up,Toyota,Hilux,brown,greendiesel,Selangor
17818,82516,2025-02-21,pick_up,Toyota,Hilux,white,diesel,Johor
17819,82521,2025-02-21,pick_up,Toyota,Hilux,brown,diesel,Perak
17820,82522,2025-02-21,pick_up,Toyota,Hilux,silver,greendiesel,Sarawak
17821,82524,2025-02-21,pick_up,Toyota,Hilux,red,diesel,Sabah
17822,82527,2025-02-21,pick_up,Toyota,Hilux,black,diesel,Selangor
17823,82531,2025-02-21,pick_up,Toyota,Hilux,white,greendiesel,W.P. Kuala Lumpur
17824,82535,2025-02-21,pick_up,Toyota,Hilux,silver,diesel,W.P. Kuala Lumpur
17825,82539,2025-02-21,pick_up,Toyota,Hilux,brown,greendiesel,Melaka
17826,82540,2025-02-21,pick_up,Toyota,Hilux,brown,diesel,Johor
17827,82542,2025-02-21,pick_up,Toyota,Hilux,red,diesel,Johor
17828,82548,2025-02-21,pick_up,Toyota,Hilux,black,diesel,Perak
17829,82549,2025-02-21,pick_up,Toyota,Hilux,black,greendiesel,Sabah
17832,82552,2025-02-21,motokar_pelbagai_utiliti,Toyota,Innova,grey,petrol,Johor
17836,82558,2025-02-21,jip,Toyota,Land Cruiser,black,diesel,W.P. Kuala Lumpur
17837,82559,2025-02-21,jip,Toyota,Land Cruiser,white,petrol,W.P. Kuala Lumpur
17838,82560,2025-02-21,jip,Toyota,Land Cruiser Prado,black,diesel,Sabah
17839,82561,2025-02-21,window_van,Toyota,Noah,black,petrol,Johor
17840,82562,2025-02-21,motokar,Toyota,Supra,white,petrol,W.P. Kuala Lumpur
17841,82563,2025-02-21,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
17842,82564,2025-02-21,window_van,Toyota,Vellfire,white,petrol,Selangor
17843,82565,2025-02-21,window_van,Toyota,Vellfire,black,petrol,W.P. Kuala Lumpur
17845,82572,2025-02-21,window_van,Toyota,Vellfire,black,petrol,Sarawak
17847,82577,2025-02-21,motokar_pelbagai_utiliti,Toyota,Veloz,black,petrol,W.P. Kuala Lumpur
17852,82587,2025-02-21,motokar_pelbagai_utiliti,Toyota,Veloz,white,petrol,W.P. Kuala Lumpur
17857,82610,2025-02-21,motokar,Toyota,Vios,white,petrol,Sabah
17859,82613,2025-02-21,motokar,Toyota,Vios,red,petrol,W.P. Kuala Lumpur
17860,82615,2025-02-21,motokar,Toyota,Vios,white,petrol,Selangor
17862,82672,2025-02-21,motokar,Toyota,Vios,white,petrol,Sarawak
17863,82678,2025-02-21,motokar,Toyota,Vios,silver,petrol,Selangor
17864,82694,2025-02-21,motokar,Toyota,Vios,white,petrol,W.P. Kuala Lumpur
17867,82766,2025-02-21,window_van,Toyota,Voxy,black,petrol,Johor
17868,82769,2025-02-21,window_van,Toyota,Voxy,white,petrol,W.P. Kuala Lumpur
17872,82784,2025-02-21,motokar,Toyota,Yaris,red,petrol,Perlis
17873,82792,2025-02-21,motokar,Toyota,Yaris,silver,petrol,W.P. Kuala Lumpur
17874,82794,2025-02-21,motokar,Volkswagen,Arteon,grey,petrol,Johor
17878,82799,2025-02-21,jip,Volvo,XC90,black,hybrid_petrol,Johor
17879,82800,2025-02-21,window_van,Weststar Maxus,G10,white,petrol,Pulau Pinang
18024,83538,2025-02-23,jip,Chery,Omoda 9,black,petrol,Kedah
18029,83544,2025-02-23,motokar,Honda,City,white,petrol,Kedah
18033,83549,2025-02-23,motokar,Honda,Civic,black,petrol,Kelantan
18038,83555,2025-02-23,motokar,Honda,HR-V,red,petrol,Kedah
18039,83556,2025-02-23,motokar,Honda,HR-V,grey,hybrid_petrol,Kedah
18040,83557,2025-02-23,motokar,Honda,HR-V,silver,petrol,Kelantan
18043,83561,2025-02-23,motokar,Honda,WR-V,red,petrol,Terengganu
18045,83563,2025-02-23,pick_up,Isuzu,D-Max,silver,greendiesel,Kelantan
18047,83565,2025-02-23,pick_up,Isuzu,D-Max,silver,greendiesel,Terengganu
18049,83568,2025-02-23,pick_up,Isuzu,D-Max,white,greendiesel,Kedah
18051,83570,2025-02-23,pick_up,Mitsubishi,Triton,orange,greendiesel,Kelantan
18062,83584,2025-02-23,motokar_pelbagai_utiliti,Perodua,Alza,black,petrol,Terengganu
18095,83700,2025-02-23,jip,Proton,X70,blue,petrol,Kedah
18096,83701,2025-02-23,jip,Proton,X90,blue,petrol,Terengganu
18098,83703,2025-02-23,window_van,Toyota,Alphard,white,petrol,Kedah
18103,83708,2025-02-23,jip,Toyota,Corolla Cross,grey,petrol,Kelantan
18105,83711,2025-02-23,window_van,Toyota,Hiace,white,greendiesel,Kedah
18106,83712,2025-02-23,pick_up,Toyota,Hilux,white,diesel,Kelantan
18107,83713,2025-02-23,pick_up,Toyota,Hilux,black,greendiesel,Kedah
18108,83714,2025-02-23,pick_up,Toyota,Hilux,black,diesel,Terengganu
18109,83715,2025-02-23,pick_up,Toyota,Hilux,silver,diesel,Kedah
18111,83718,2025-02-23,window_van,Toyota,Vellfire,white,petrol,Kelantan
18122,83738,2025-02-24,motokar,BMW,2 Series,white,petrol,W.P. Kuala Lumpur
18125,83741,2025-02-24,motokar,BMW,3 Series,grey,petrol,Selangor
18126,83742,2025-02-24,motokar,BMW,3 Series,black,petrol,W.P. Kuala Lumpur
18129,83745,2025-02-24,motokar,BMW,5 Series,black,petrol,Sarawak
18130,83746,2025-02-24,motokar,BMW,5 Series,green,petrol,Johor
18131,83747,2025-02-24,motokar,BMW,5 Series,green,petrol,Melaka
18133,83749,2025-02-24,motokar,BMW,5 Series,blue,petrol,Selangor
18138,83757,2025-02-24,jip,BMW,X3,grey,petrol,Selangor
18139,83758,2025-02-24,jip,BMW,X3,black,petrol,Selangor
18140,83759,2025-02-24,jip,BMW,X4,black,petrol,Pulau Pinang
18142,83761,2025-02-24,jip,BMW,X5,blue,petrol,W.P. Kuala Lumpur
18145,83764,2025-02-24,motokar,BMW,i4,black,electric,W.P. Kuala Lumpur
18147,83766,2025-02-24,jip,BMW,iX1,black,electric,Negeri Sembilan
18150,83769,2025-02-24,jip,BMW,iX1,white,electric,W.P. Kuala Lumpur
18151,83770,2025-02-24,jip,BMW,iX2,black,electric,Sarawak
18153,83772,2025-02-24,jip,BMW,iX2,grey,electric,W.P. Kuala Lumpur
18154,83773,2025-02-24,jip,BMW,iX2,green,electric,W.P. Kuala Lumpur
18157,83776,2025-02-24,motokar,BYD,Dolphin,white,electric,W.P. Kuala Lumpur
18162,83782,2025-02-24,jip,BYD,Sealion,black,electric,Pulau Pinang
18163,83783,2025-02-24,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
18166,83791,2025-02-24,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
18167,83808,2025-02-24,window_van,Cam,Placer-X,white,greendiesel,W.P. Kuala Lumpur
18170,83816,2025-02-24,jip,Chery,Jaecoo J7,silver,petrol,Sabah
18172,83821,2025-02-24,jip,Chery,Jaecoo J7,black,petrol,Melaka
18173,83824,2025-02-24,jip,Chery,Jaecoo J7,black,petrol,Pulau Pinang
18174,83829,2025-02-24,jip,Chery,Jaecoo J7,black,petrol,Johor
18175,83830,2025-02-24,jip,Chery,Jaecoo J7,white,petrol,W.P. Kuala Lumpur
18176,83833,2025-02-24,jip,Chery,Jaecoo J7,black,petrol,W.P. Kuala Lumpur
18182,83868,2025-02-24,jip,Chery,Omoda 5,white,petrol,Pulau Pinang
18184,83870,2025-02-24,jip,Chery,Omoda 9,grey,petrol,Pulau Pinang
18185,83871,2025-02-24,jip,Chery,Omoda 9,white,petrol,Johor
18188,83879,2025-02-24,jip,Chery,Omoda 9,black,petrol,W.P. Kuala Lumpur
18189,83885,2025-02-24,jip,Chery,Omoda 9,grey,petrol,Johor
18190,83899,2025-02-24,jip,Chery,Omoda 9,white,petrol,W.P. Kuala Lumpur
18191,83900,2025-02-24,jip,Chery,Tiggo,silver,petrol,Perak
18192,83901,2025-02-24,jip,Chery,Tiggo,silver,petrol,Selangor
18195,83911,2025-02-24,jip,Chery,Tiggo,black,petrol,Johor
18196,83913,2025-02-24,jip,Chery,Tiggo,grey,petrol,Pulau Pinang
18198,83917,2025-02-24,motokar,Ferrari,Portofino,red,petrol,W.P. Kuala Lumpur
18205,83931,2025-02-24,window_van,Foton,View,white,greendiesel,Selangor
18206,83933,2025-02-24,window_van,Foton,View,white,greendiesel,Johor
18215,83949,2025-02-24,jip,Great Wall,Tank 300,orange,petrol,Johor
18216,83950,2025-02-24,jip,Honda,CR-V,grey,hybrid_petrol,W.P. Kuala Lumpur
18219,83954,2025-02-24,jip,Honda,CR-V,blue,petrol,Selangor
18220,83955,2025-02-24,jip,Honda,CR-V,grey,petrol,Kelantan
